SrNo,id,name,jurisdiction,address,phone,general_phone,fax,website,twitter,twitter_handles,url,Updated URL,foia_logs,foia_portal,absolute_url,logo,facebook,linkedin,instagram,glassdoor,wikipedia,blog_or_news,open_data,github,yelp,YouTube,Flickr,Date of work,
43,192,University of Massachusetts,1,"1 Beacon St., Fl 31
Boston, Massachusetts",617-287-7073,617-287-7050,,http://www.massachusetts.edu/,UMass,,http://www.massachusetts.edu/index.html,,,,/agency/massachusetts-1/university-of-massachusetts-192/,http://www.massachusetts.edu/sites/massachusetts.edu/themes/custom/logo.png,https://www.facebook.com/UniversityofMassachusetts/,https://www.linkedin.com/company/university-of-massachusetts,https://www.instagram.com/umass/?hl=en,,https://en.wikipedia.org/wiki/University_of_Massachusetts,,,https://github.com/all-umass,,,,27-Jun-17,
44,6197,Massachusetts Office of Information Technology,1,"Office of Information Technology 
1 Ashburton Place, Room 804 
Boston, MA 02108",617-626-4400,866-888-2808,,http://www.mass.gov/anf/research-and-tech/oversight-agencies/itd/,MassachusettsIT,,http://www.mass.gov/anf/research-and-tech/oversight-agencies/itd/public-records-requests.html,,,,/agency/massachusetts-1/massachusetts-office-of-information-technology-6197/,,,https://www.linkedin.com/company/the-massachusetts-office-of-information-technology,,"https://www.glassdoor.co.in/Overview/Working-at-Massachusetts-Office-of-Information-Technology-EI_IE1109533.11,57.htm",,http://blog.mass.gov/massit/,,,,,,27-Jun-17,
45,6185,Massachusetts Army National Guard,1,"Massachusetts National Guard 
J6 - Information Services 
ATTN: FOIA Officer 
2 Randolph Road 
Hanscom AFB, MA 01731",339-202-3620,339-202-3866,339-202-0002,http://www.thenationsfirst.org/,TheNationsFirst,,http://www.thenationsfirst.org/foia.html,,,,/agency/massachusetts-1/massachusetts-army-national-guard-6185/,http://www.thenationsfirst.org/images/mass_joint-logo2-u5301-u5301.png?crc=8114568,http://www.facebook.com/TheNationsFirst?ref=nf,,http://instagram.com/thenationsfirst,,https://en.wikipedia.org/wiki/Massachusetts_National_Guard,http://www.thenationsfirst.org/recent-news.html,,,,,,27-Jun-17,
46,714,"Department of Public Health, Division of Health Care Quality",1,"Division of Health Care Quality 
99 Chauncy Street, 11th Floor 
Boston, MA 02111 
Attn: Public Information Unit",617 624 5006,,6177538233,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/,,,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/nursing-homes/public-information.html,,,,/agency/massachusetts-1/department-of-public-health-714/,,,,,,,,,,,,,27-Jun-17,
47,193,University of Massachusetts (Amherst),1,"Christine Wilda
Associate Chancellor for Compliance
341 Whitmore Administration Building
UMass Amherst
181 Presidents Drive
Amherst, MA 01003",413 545 2148,,,https://www.umass.edu/,UMassAmherst,,http://www.umass.edu/records/,,,,/agency/massachusetts-1/university-of-massachusetts-amherst-193/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/p200x200/11188488_10152835195838671_4139836365486628607_n.png?oh=5574d64ec9c656b8b922467f1779b02c&oe=59D412E9,https://www.facebook.com/UMassAmherst,https://www.linkedin.com/edu/school?id=18526&trk=edu-up-nav-menu-home,http://instagram.com/umass,"https://www.glassdoor.co.in/Overview/Working-at-The-University-of-Massachusetts-Amherst-EI_IE563550.11,50.htm",https://en.wikipedia.org/wiki/University_of_Massachusetts_Amherst,,,https://github.com/all-umass,https://www.yelp.com/biz/university-of-massachusetts-amherst-umass-amherst,,,27-Jun-17,
48,160,Massachusetts Technology Collaborative,1,"75 North Drive 
Westborough, MA 01581",(508) 870-0312,,(508) 898-2275,http://masstech.org/,Mass_Tech,,http://www.masstech.org/agencyoverview/contact.htm,,,,/agency/massachusetts-1/massachusetts-technology-collaborative-160/,http://masstech.org/sites/all/themes/mtc/images/logos/Masstech-logo-main@1x.png,,https://www.linkedin.com/company/massachusetts-technology-collaborative,,"https://www.glassdoor.co.in/Overview/Working-at-Massachusetts-Technology-Collaborative-EI_IE368554.11,49.htm",,,,,,,,27-Jun-17,
49,412,Department of Children and Families,1,"Department of Children and Families 
600 Washington Street 
Boston, MA 02111",617-748-2000,617-748-2065,,http://www.mass.gov/eohhs/gov/departments/dcf/,Mass_DCF,,http://www.mass.gov/eohhs/public-records/dcf/department-of-children-and-families-public-records-request.html,,,,/agency/massachusetts-1/department-of-social-services-412/,http://www.mass.gov/resources/images/template/header-seal.gif,,,,"https://www.glassdoor.co.in/Overview/Working-at-Massachusetts-Department-of-Children-and-Families-EI_IE582615.11,60.htm",,,,,,,,27-Jun-17,
50,164,MassDevelopment,1,"Zachary Dovitz 
Counsel 
99 High Street 
Boston, MA 02110",617-330-2000,,,http://www.massdevelopment.com/,MassDev,,http://www.massdevelopment.com/public-records/,,,,/agency/massachusetts-1/massdevelopment-164/,http://www.massdevelopment.com/themes/third_party/massdev/img/menu/logo.jpg,https://www.facebook.com/MassDevelopment-1702202073402581/,https://in.linkedin.com/company/massdevelopment,,"https://www.glassdoor.co.in/Overview/Working-at-Massdevelopment-Finance-Agency-EI_IE362843.11,41.htm",https://en.wikipedia.org/wiki/Massachusetts_Development_Finance_Agency,,,,,,,27-Jun-17,
51,139,Human Resources Division,1,"One Ashburton Place, Room 301 
Boston, MA 02108",617-878-9779,617-878-9700,16177271175,http://www.mass.gov/anf/employment-equal-access-disability/oversight-agencies/hrd/,,,"http://www.mass.gov/?pageID=afmodulechunk&L=4&L0=Home&L1=Employment,+Equal+Access,+Disability&L2=Oversight+Agencies&L3=Human+Resources+Division&sid=Eoaf&b=terminalcontent&f=hrd_contact_executiveoffice",,,,/agency/massachusetts-1/human-resources-division-139/,,,,,,,,,,,,,27-Jun-17,
52,3801,"Office of Consumer Affairs and Business, Division of Professional Licensure",1,"1000 Washington Street, Suite 710 
Boston, Massachusetts 02118-6100 
Detailed DPL Contact Information 
Phone: (617) 727-3074 
Fax: (617) 727-1944",617-727-3110,,617-727-2197,http://license.reg.state.ma.us/public/dpl_contact_info/dpl_contact_info.asp,,,http://www.mass.gov/ocabr/data/dpl-public-records-requests.html,,,,/agency/massachusetts-1/office-consumer-affairs-and-business-division-professional-licensure-3801/,,,,,,,,,,,,,27-Jun-17,
53,141,Office of the Comptroller,1,"Office Of The Comptroller 
One Ashburton Place RM 901 
Boston, MA 02108",617-973-2468,,16177272163,http://www.mass.gov/comptroller/,MA_Comptroller,,http://www.mass.gov/comptroller/public-records-requests/,,,,/agency/massachusetts-1/comptrollers-office-141/,https://pbs.twimg.com/profile_images/687353062403473408/klPjOo42_400x400.png,https://www.facebook.com/MAcomptroller/,https://www.linkedin.com/company/comptroller-of-the-commonwealth-of-massachusetts,,,,,,,,,,27-Jun-17,
54,191,Elections Division (Secretary of State),1,"Secretary of the Commonwealth 
Elections Division 
McCormack Building, Room 1705 
One Ashburton Place 
Boston, MA 02108",617-727-2828,,16177423238,https://www.sec.state.ma.us/ele/,VotingInMass,,http://www.sec.state.ma.us/ele/eleidx.htm,,,,/agency/massachusetts-1/elections-division-secretary-of-state-191/,https://pbs.twimg.com/profile_images/841382749151866882/jGg2PhRI_400x400.jpg,,,,,,,,,,,,27-Jun-17,
55,131,Parole Board,1,"12 Mercer Road 
Natick, MA 01760",508-650-4500,,15086504599,http://www.mass.gov/eopss/agencies/parole-board/,,,http://www.mass.gov/eopss/agencies/parole-board/public-records-requests.html,,,,/agency/massachusetts-1/parole-board-131/,,,,,,,,,,,,,27-Jun-17,
56,171,Massachusetts Clean Energy Center,1,"Massachusetts Clean Energy Center 
55 Summer Street, 9th Floor 
Boston, MA 02110",617-315-9355,617-315-9353,617-315-9356,http://www.masscec.com/,MassCEC,,http://www.masscec.com/public-records-requests,,,,/agency/massachusetts-1/massachusetts-clean-energy-center-171/,https://scontent.famd1-1.fna.fbcdn.net/v/t1.0-1/c0.4.200.200/p200x200/1655861_716911548349113_1024847777_n.jpg?oh=794f0208e2c48500b0bcd86d198c07ab&oe=59CF8B8A,https://www.facebook.com/MassCEC/,https://in.linkedin.com/company/massachusetts-clean-energy-center,https://www.instagram.com/explore/locations/243544394/,"https://www.glassdoor.co.in/Overview/Working-at-Massachusetts-Clean-Energy-Center-EI_IE781071.11,44.htm",,http://www.masscec.com/news,,,,,,27-Jun-17,
57,156,Office of Medicaid,1,"CMS, Boston Regional Office 
JFK Federal Building, Rm. 2375 
Boston, MA 02203",6175651183,617-565-1299,4433805621,,,,,,,,/agency/massachusetts-1/office-of-medicaid-156/,,,,,,,,,,,,,28-Jun-17,
58,175,Department of Revenue,1,"PO Box 7010 
Boston, MA 02204",617-626-4247,,,,,,,,,,/agency/massachusetts-1/department-of-revenue-175/,,,,,,,,,,,,,28-Jun-17,
59,230,The Massachusetts Historical Commission,1,"Secretary of the Commonwealth 
Massachusetts Historical Commission 
220 Morrissey Boulevard 
Boston, MA 02125-3314",617-727-8470,,617-727-5128,https://www.sec.state.ma.us/mhc/,,,http://www.sec.state.ma.us/mhc/mhccon.htm,,,,/agency/massachusetts-1/the-massachusetts-historical-commission-230/,,,,,,,,,,,,,28-Jun-17,
60,231,Department of Youth Services,1,"Kathryn Swiniarski 
Administrative Assistant II 
General Counsel's Office 
Department of Youth Services 
600 Washington St., 4th Floor 
Boston, MA 02111",617-960-3295,617-960-3330,,http://www.mass.gov/eohhs/gov/departments/dys/,,,http://www.mass.gov/?pageID=eohhs2agencylanding&L=4&L0=Home&L1=Government&L2=Departments+and+Divisions&L3=Department+of+Youth+Services&sid=Eeohhs2,,,,/agency/massachusetts-1/department-of-youth-services-231/,,,,,,https://en.wikipedia.org/wiki/Massachusetts_Department_of_Youth_Services,,,,,,,28-Jun-17,
61,331,"Department of Public Safety, Architectural Access Board",1,"One Ashburton Place, Room 1310 
Boston, MA 02108-1618",617-727-0660,,617-727-0665,http://www.mass.gov/ocabr/architectural-access-board.html,,,http://www.mass.gov/dps,,,,/agency/massachusetts-1/ma-department-of-public-safety-architectural-access-board-one-ashburton-place-room-1310-boston-ma-02108-331/,,,,,,,,,,,,,28-Jun-17,
62,257,Massachusetts Department of Criminal Justice Information Services,1,"200 Arlington Street, Suite 2200 
Chelsea, MA 02150",617-660-4627,617-660-4600,(617) 660-4613,http://www.mass.gov/eopss/agencies/dcjis/,,,http://www.mass.gov/eopss/agencies/dcjis/,,,,/agency/massachusetts-1/massachusetts-department-of-criminal-information-services-257/,,,,,,,,,,,,,28-Jun-17,
63,330,Supervisor of Public Records,1,"Supervisor of Records 
Office of the Secretary of the Commonwealth 
McCormack Building, Room 1719 
One Ashburton Place 
Boston, MA 02108",617-727-2832,,,,,,http://www.sec.state.ma.us/pre/preapp/appidx.htm,,,,/agency/massachusetts-1/supervisor-of-records-330/,,,,,,,,,,,,,28-Jun-17,
64,410,Registry of Motor Vehicles,1,"Records Access Officer
MassDOT Office of the General Counsel
10 Park Plaza
Suite 3510
Boston, MA 02116",617-351-4500,,,http://www.massrmv.com/,MassRMV,,http://www.mass.gov/rmv/feedback/index.htm,,,,/agency/massachusetts-1/registry-motor-vehicles-410/,,https://www.facebook.com/massdotinfo,,http://instagram.com/massdot,,https://en.wikipedia.org/wiki/Massachusetts_Department_of_Transportation,,,,,,,28-Jun-17,
65,501,Energy Facilities Siting Board,1,"One South Station 
Fifth Floor 
Boston, MA 02110",(617) 305-3525,,617-345-9101,http://www.mass.gov/eea/energy-utilities-clean-tech/energy-facilities-siting-board/,,,,,,,/agency/massachusetts-1/energy-facilities-siting-board-501/,,,,,,,,,,,,,28-Jun-17,
66,562,Department of Public Utilities,1,"Department of Public Utilities Records Access Officers
Sarah Smegal
One South Station, 5th Floor 
Boston, MA 02110",617-305-3653, 617-305-3500,,http://www.mass.gov/eea/grants-and-tech-assistance/guidance-technical-assistance/agencies-and-divisions/dpu/,,,http://www.mass.gov/eea/grants-and-tech-assistance/guidance-technical-assistance/agencies-and-divisions/dpu/dpu-contact-information.html,,,,/agency/massachusetts-1/department-of-public-utilities-562/,,,,,"https://www.glassdoor.co.in/Overview/Working-at-Commonwealth-of-Massachusetts-Department-of-Public-Utilities-EI_IE1194648.11,71.htm",https://en.wikipedia.org/wiki/Massachusetts_Department_of_Public_Utilities,,,,,,,29-Jun-17,
67,651,Metropolitan Law Enforcement Council (MetroLEC),1,,,,,https://www.massmostwanted.org/metro-lec,MetroLEC,,http://metroswat.com/,,,,/agency/massachusetts-1/metropolitan-law-enforcement-council-metrolec-651/,https://pbs.twimg.com/profile_images/2344387547/d4y4psd4u0pk792uy0nd_400x400.gif,https://www.facebook.com/massmostwanted,,,,https://en.wikipedia.org/wiki/Metropolitan_Law_Enforcement_Council,,,,,,,29-Jun-17,
68,26,Office of Consumer Affairs and Business Regulation,1,"Office of Consumer Affairs and Business Regulation 
Ten Park Plaza, Suite 5170 
Boston, MA 02116 
Phone: (617) 973-8700",,800-720-3480,617-973-8799,http://www.mass.gov/ocabr/,Mass_Consumer,,http://www.mass.gov/ocabr/utility/contact-info-at-oca.html,,,,/agency/massachusetts-1/office-of-consumer-affairs-and-business-regulation-26/,http://www.mass.gov/ocabr/images/logos/ocabr-logo-200x200.png,https://www.facebook.com/MassConsumer,,,https://www.instagram.com/explore/locations/983604518/,,http://blog.mass.gov/consumer/,,,,,,29-Jun-17,
69,2553,Montachusett Regional Transit Authority,1,"Bonnie J Mahoney
Communications Manager
1427R Water St, Fitchburg, MA 01420",978-345-7711 x2290,,19783459867,http://www.mrta.us/,,,http://www.mrta.us/public-information-records,,,,/agency/massachusetts-1/montachusett-regional-transit-authority-2553/,http://www.mrta.us/sites/all/themes/mrta/images/masshealthlogo_v2.png,https://www.facebook.com/Montachusett-Regional-Transit-Authority-1508679809461129/,,,,https://en.wikipedia.org/wiki/Montachusett_Regional_Transit_Authority,,,,,,,29-Jun-17,
70,2554,Worcester Regional Transit Authority,1,"60 Foster Street (Hub) 
Worcester, MA 01608",508-453-3403,,15087521676,http://www.therta.com/,therta,,http://www.therta.com/contact/,,,,/agency/massachusetts-1/worcester-regional-transit-authority-2554/,https://pbs.twimg.com/profile_images/720256246721474560/qwlcxDKI_400x400.jpg,https://www.facebook.com/Worcester-Regional-Transit-Authority-74387422073/,,https://www.instagram.com/explore/tags/wrta/,,https://en.wikipedia.org/wiki/Worcester_Regional_Transit_Authority,,http://www.therta.com/2017/?category_name=news,,https://www.yelp.com/biz/worcester-regional-transit-authority-worcester,,,29-Jun-17,
71,2559,Nantucket Regional Transit Authority,1,,,,,http://www.nrtawave.com/,,,http://www.nrtawave.com/,,,,/agency/massachusetts-1/nantucket-regional-transit-authority-2559/,,,,,,https://en.wikipedia.org/wiki/Nantucket_Regional_Transit_Authority,,,,,,,29-Jun-17,
72,2414,Executive Office of the Trial Court,1,"Executive Office of the Trial Court 
One Pemberton Square 
Boston, MA 
02108",617-742-8575,,,http://www.mass.gov/courts/court-info/trial-court/exec-office/,,,http://www.mass.gov/courts/admin/executive.html,,,,/agency/massachusetts-1/executive-office-of-the-trial-court-2414/,http://www.mass.gov/resources/images/template/header-seal_courts.png,,,,,,,,,,,,29-Jun-17,
73,2410,Office of Jury Commissioner,1,"Office of Jury Commissioner for the Commonwealth 
560 Harrison Avenue 
Suite 600 
Boston, MA 
02118-2447",1-800-328-3202,,617-422-5869,http://www.mass.gov/courts/court-info/jury-commissioner/,MassJury,,http://www.mass.gov/courts/jury-info/contact-us/,,,,/agency/massachusetts-1/office-jury-commissioner-2410/,http://www.mass.gov/resources/images/template/header-seal_courts.png,,,,,,,,,,,,29-Jun-17,
74,2479,Lemuel Shattuck Hospital Correctional Unit (Massachusetts Corrections),1,"180 Morton Street 
Jamaica Plain, MA 02130",(617) 522-7585,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/lemuel-shattuck-hospital-correctional-unit.html,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/lemuel-shattuck-hospital-correctional-unit.html,,,,/agency/massachusetts-1/lemuel-shattuck-hospital-correctional-unit-massachusetts-corrections-2479/,,,,,,https://en.wikipedia.org/wiki/Lemuel_Shattuck_Hospital_Correctional_Unit,,,,https://www.yelp.com/biz/lemuel-shattuck-hospital-jamaica-plain,,,29-Jun-17,
75,2480,Massachusetts Alcohol and Substance Abuse Center (Massachusetts Corrections),1,"2 Administration Road 
Bridgewater, MA 02324",(508) 279-3500,,,,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/massachusetts-alcohol-and-substance-abuse-center.html,,,,/agency/massachusetts-1/massachusetts-alcohol-substance-abuse-center-massachusetts-corrections-2480/,,,,,,,,,,,,,29-Jun-17,
76,2481,Massachusetts Treatment Center (Massachusetts Corrections),1,"30 Administration Road 
Bridgewater, MA 02324",(508) 279-8100,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mass-treatment-center.html,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mass-treatment-center.html,,,,/agency/massachusetts-1/massachusetts-treatment-center-massachusetts-corrections-2481/,,,,,,https://en.wikipedia.org/wiki/Massachusetts_Treatment_Center,,,,,,,29-Jun-17,
77,2482,MCI - Cedar Junction Walpole (Massachusetts Corrections),1,"Route 1A 
P.O. Box 100 
South Walpole, MA 02071",(508) 660-8000,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mci-cedar-junction.html,,,http://www.mass.gov/eopss/law-enforce-and-cj/prisons/doc-facilities/mci-cedar-junction.html,,,,/agency/massachusetts-1/mci-cedar-junction-walpole-massachusetts-corrections-2482/,,,,,,https://en.wikipedia.org/wiki/Massachusetts_Correctional_Institution_%E2%80%93_Cedar_Junction,,,,,,,29-Jun-17,
